source_id,source_sheet,row_from,row_to,column_from,column_to,classification,expected_cells,reason,evidence,reviewed_by,reviewed_at
direct_investment,Cuadro 4,*,*,106,107,period_axis,2,"Columns 106-107 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 106-107 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C107=2017, R11C106=2016.",layout_verified,2026-08-30
direct_investment,Cuadro 4,*,*,111,112,period_axis,2,"Columns 111-112 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 111-112 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C112=2018, R11C111=2017.",layout_verified,2026-08-30
direct_investment,Cuadro 4,*,*,116,117,period_axis,2,"Columns 116-117 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 116-117 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C117=2019, R11C116=2018.",layout_verified,2026-08-30
direct_investment,Cuadro 4,*,*,121,122,period_axis,2,"Columns 121-122 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 121-122 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C122=2020, R11C121=2019.",layout_verified,2026-08-30
direct_investment,Cuadro 4,*,*,126,127,period_axis,2,"Columns 126-127 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 126-127 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C127=2021, R11C126=2020.",layout_verified,2026-08-30
direct_investment,Cuadro 4,*,*,131,132,period_axis,2,"Columns 131-132 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 131-132 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C132=2022, R11C131=2021.",layout_verified,2026-08-30
direct_investment,Cuadro 4,*,*,136,137,period_axis,2,"Columns 136-137 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 136-137 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C137=2023, R11C136=2022.",layout_verified,2026-08-30
direct_investment,Cuadro 4,*,*,141,142,period_axis,2,"Columns 141-142 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 141-142 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C142=2024, R11C141=2023.",layout_verified,2026-08-30
direct_investment,Cuadro 4,*,*,146,146,period_axis,1,"Column 146 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 146 is a period label: 0 are stored Excel dates and 1 are integers between 1900 and 2100. First three: R11C146=2024.,layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,3,3,period_axis,1,"Column 3 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 3 is a period label: 0 are stored Excel dates and 1 are integers between 1900 and 2100. First three: R10C3=1996.,layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,7,8,period_axis,2,"Columns 7-8 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 7-8 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C8=1997, R11C7=1996.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,12,13,period_axis,2,"Columns 12-13 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 12-13 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C13=1998, R11C12=1997.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,17,18,period_axis,2,"Columns 17-18 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 17-18 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C18=1999, R11C17=1998.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,22,23,period_axis,2,"Columns 22-23 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 22-23 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C23=2000, R11C22=1999.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,27,28,period_axis,2,"Columns 27-28 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 27-28 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C28=2001, R11C27=2000.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,32,33,period_axis,2,"Columns 32-33 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 32-33 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C33=2002, R11C32=2001.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,37,38,period_axis,2,"Columns 37-38 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 37-38 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C38=2003, R11C37=2002.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,42,43,period_axis,2,"Columns 42-43 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 42-43 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C43=2004, R11C42=2003.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,47,48,period_axis,2,"Columns 47-48 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 47-48 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C48=2005, R11C47=2004.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,52,53,period_axis,2,"Columns 52-53 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 52-53 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C53=2006, R11C52=2005.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,57,58,period_axis,2,"Columns 57-58 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 57-58 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C58=2007, R11C57=2006.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,62,63,period_axis,2,"Columns 62-63 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 62-63 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C63=2008, R11C62=2007.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,67,68,period_axis,2,"Columns 67-68 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 67-68 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C68=2009, R11C67=2008.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,72,73,period_axis,2,"Columns 72-73 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 72-73 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C73=2010, R11C72=2009.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,77,78,period_axis,2,"Columns 77-78 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 77-78 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C78=2011, R11C77=2010.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,82,83,period_axis,2,"Columns 82-83 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 82-83 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C83=2012, R11C82=2011.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,87,88,period_axis,2,"Columns 87-88 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 87-88 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C88=2013, R11C87=2012.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,92,93,period_axis,2,"Columns 92-93 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 92-93 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C93=2014, R11C92=2013.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,97,98,period_axis,2,"Columns 97-98 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 97-98 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C98=2015, R11C97=2014.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,102,103,period_axis,2,"Columns 102-103 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 102-103 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C103=2016, R11C102=2015.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,107,108,period_axis,2,"Columns 107-108 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 107-108 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C108=2017, R11C107=2016.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,112,113,period_axis,2,"Columns 112-113 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 112-113 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C113=2018, R11C112=2017.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,117,118,period_axis,2,"Columns 117-118 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 117-118 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C118=2019, R11C117=2018.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,122,123,period_axis,2,"Columns 122-123 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 122-123 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C123=2020, R11C122=2019.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,127,128,period_axis,2,"Columns 127-128 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 127-128 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C128=2021, R11C127=2020.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,132,133,period_axis,2,"Columns 132-133 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 132-133 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C133=2022, R11C132=2021.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,137,138,period_axis,2,"Columns 137-138 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 137-138 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C138=2023, R11C137=2022.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,142,143,period_axis,2,"Columns 142-143 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 2 out-of-region numeric cells in columns 142-143 is a period label: 0 are stored Excel dates and 2 are integers between 1900 and 2100. First three: R10C143=2024, R11C142=2023.",layout_verified,2026-08-30
direct_investment,Cuadro 6,*,*,147,147,period_axis,1,"Column 147 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.",Every one of the 1 out-of-region numeric cells in column 147 is a period label: 0 are stored Excel dates and 1 are integers between 1900 and 2100. First three: R11C147=2024.,layout_verified,2026-08-30
economic_annex,CUADRO 1,*,*,2,33,period_axis,32,"Columns 2-33 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 32 out-of-region numeric cells in columns 2-33 is a period label: 0 are stored Excel dates and 32 are integers between 1900 and 2100. First three: R11C2=1991, R11C3=1992, R11C4=1993.",layout_verified,2026-08-30
economic_annex,CUADRO 10 ,*,*,2,2,period_axis,306,"Column 2 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 306 out-of-region numeric cells in column 2 is a period label: 306 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R11C2=2001-01-01, R12C2=2001-02-01, R13C2=2001-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 10 a,*,*,2,2,period_axis,306,"Column 2 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 306 out-of-region numeric cells in column 2 is a period label: 306 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R12C2=2001-01-01, R13C2=2001-02-01, R14C2=2001-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 11,*,*,1,1,period_axis,47,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 47 out-of-region numeric cells in column 1 is a period label: 0 are stored Excel dates and 47 are integers between 1900 and 2100. First three: R12C1=1980, R15C1=1981, R18C1=1982.",layout_verified,2026-08-30
economic_annex,CUADRO 12,*,*,1,1,period_axis,25,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 25 out-of-region numeric cells in column 1 is a period label: 0 are stored Excel dates and 25 are integers between 1900 and 2100. First three: R12C1=2001, R15C1=2002, R18C1=2003.",layout_verified,2026-08-30
economic_annex,CUADRO 13,*,*,1,1,period_axis,463,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 463 out-of-region numeric cells in column 1 is a period label: 463 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R13C1=1988-01-01, R14C1=1988-02-01, R15C1=1988-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 13 a,*,*,1,1,period_axis,463,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 463 out-of-region numeric cells in column 1 is a period label: 463 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R13C1=1988-01-01, R14C1=1988-02-01, R15C1=1988-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 14,*,*,1,1,period_axis,380,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 380 out-of-region numeric cells in column 1 is a period label: 380 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R13C1=1994-12-01, R14C1=1995-01-01, R15C1=1995-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 14 a,*,*,1,1,period_axis,379,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 379 out-of-region numeric cells in column 1 is a period label: 379 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R13C1=1995-01-01, R14C1=1995-02-01, R15C1=1995-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 14 b,*,*,1,1,period_axis,379,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 379 out-of-region numeric cells in column 1 is a period label: 379 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R14C1=1995-01-01, R15C1=1995-02-01, R16C1=1995-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 14 c,*,*,1,1,period_axis,283,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 283 out-of-region numeric cells in column 1 is a period label: 283 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R12C1=2003-01-01, R13C1=2003-02-01, R14C1=2003-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 15,*,*,1,1,period_axis,404,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 404 out-of-region numeric cells in column 1 is a period label: 404 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R15C1=1992-12-01, R16C1=1993-01-01, R17C1=1993-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 16,*,*,1,1,period_axis,380,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 380 out-of-region numeric cells in column 1 is a period label: 380 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R13C1=1994-12-01, R14C1=1995-01-01, R15C1=1995-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 16 (Cont.),*,*,1,1,period_axis,380,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 380 out-of-region numeric cells in column 1 is a period label: 380 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R13C1=1994-12-01, R14C1=1995-01-01, R15C1=1995-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 16 a,*,*,1,1,period_axis,380,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 380 out-of-region numeric cells in column 1 is a period label: 380 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R12C1=1994-12-01, R13C1=1995-01-01, R14C1=1995-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 17 ,*,*,1,1,period_axis,367,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 367 out-of-region numeric cells in column 1 is a period label: 367 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R12C1=1995-12-01, R13C1=1996-01-01, R14C1=1996-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 18,*,*,1,1,period_axis,375,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 375 out-of-region numeric cells in column 1 is a period label: 370 are stored Excel dates and 5 are integers between 1900 and 2100. First three: R14C1=1990, R15C1=1991, R16C1=1992.",layout_verified,2026-08-30
economic_annex,CUADRO 19 ,*,*,1,1,period_axis,403,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 403 out-of-region numeric cells in column 1 is a period label: 403 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R15C1=1993-01-01, R16C1=1993-02-01, R17C1=1993-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 2,*,*,2,33,period_axis,32,"Columns 2-33 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 32 out-of-region numeric cells in columns 2-33 is a period label: 0 are stored Excel dates and 32 are integers between 1900 and 2100. First three: R11C2=1991, R11C3=1992, R11C4=1993.",layout_verified,2026-08-30
economic_annex,CUADRO 20,*,*,1,1,period_axis,37,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 37 out-of-region numeric cells in column 1 is a period label: 0 are stored Excel dates and 37 are integers between 1900 and 2100. First three: R13C1=1990, R14C1=1991, R15C1=1992.",layout_verified,2026-08-30
economic_annex,CUADRO 21,*,*,1,1,period_axis,359,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 359 out-of-region numeric cells in column 1 is a period label: 359 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R12C1=1995-01-01, R13C1=1995-02-01, R14C1=1995-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 22,*,*,1,1,period_axis,347,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 347 out-of-region numeric cells in column 1 is a period label: 347 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R14C1=1996-01-01, R15C1=1996-02-01, R16C1=1996-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 23,*,*,1,1,period_axis,340,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 340 out-of-region numeric cells in column 1 is a period label: 340 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R12C1=1995-12-01, R13C1=1996-01-01, R14C1=1996-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 23a,*,*,1,1,period_axis,343,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 343 out-of-region numeric cells in column 1 is a period label: 343 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R12C1=1995-03-01, R13C1=1995-06-01, R14C1=1995-09-01.",layout_verified,2026-08-30
economic_annex,CUADRO 23b,*,*,1,1,period_axis,96,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 96 out-of-region numeric cells in column 1 is a period label: 96 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R11C1=2017-12-01, R12C1=2018-01-01, R13C1=2018-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 24,*,*,1,1,period_axis,343,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 343 out-of-region numeric cells in column 1 is a period label: 343 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R11C1=1995-03-01, R12C1=1995-06-01, R13C1=1995-09-01.",layout_verified,2026-08-30
economic_annex,CUADRO 24a,*,*,1,1,period_axis,343,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 343 out-of-region numeric cells in column 1 is a period label: 343 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R11C1=1995-03-01, R12C1=1995-06-01, R13C1=1995-09-01.",layout_verified,2026-08-30
economic_annex,CUADRO 24b,*,*,1,1,period_axis,96,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 96 out-of-region numeric cells in column 1 is a period label: 96 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R11C1=2017-12-01, R12C1=2018-01-01, R13C1=2018-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 25,*,*,1,1,period_axis,327,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 327 out-of-region numeric cells in column 1 is a period label: 327 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R14C1=1997-01-01, R15C1=1997-02-01, R16C1=1997-03-01.",layout_verified,2026-08-30
economic_annex,CUADRO 26,*,*,1,1,period_axis,311,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 311 out-of-region numeric cells in column 1 is a period label: 286 are stored Excel dates and 25 are integers between 1900 and 2100. First three: R12C1=      2002, R13C1=2002-01-01, R14C1=2002-02-01.",layout_verified,2026-08-30
economic_annex,CUADRO 27,*,*,1,1,period_axis,375,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 375 out-of-region numeric cells in column 1 is a period label: 371 are stored Excel dates and 4 are integers between 1900 and 2100. First three: R13C1=1990, R14C1=1991, R15C1=1992.",layout_verified,2026-08-30
economic_annex,CUADRO 28,*,*,1,1,period_axis,351,"Column 1 lie outside the rectangle the parser consumed and carry the sheet's period labels, not measures. Excel stores a date as a number, which is why they are counted as numeric source cells at all.","Every one of the 351 out-of-region numeric cells in column 1 is a period label: 351 are stored Excel dates and 0 are integers between 1900 and 2100. First three: R13C1=1995-01-01, R14C1=1995-02-01, R15C1=1995-03-01.",layout_verified,2026-08-30
